company,news_date,news_text,,
PKN-ORLEN,2021-12-16 13:09:19,"Grupa Orlen zakontraktowała na aukcji rynku mocy na rok dostaw 2026 co najmniej 2,17 GW, w tym dwa planowane bloki CCGT w Ostrołęce i Grudziądzu - podał koncern w komunikacie prasowym.",,
PKN-ORLEN,2021-12-16 12:50:55,"Grupa Orlen zakontraktowała na aukcji rynku mocy min. 2,17 GW, w tym 2 planowane bloki CCGT w Ostrołęce i Grudziądzu - podał koncern na Twitterze.",,
PKN-ORLEN,2021-12-16 08:31:00,"Kiedy dwie wiodące polskie firmy łączą siły z myślą o swoich klientach, to w efekcie takiej współpracy musi powstać wyjątkowa oferta. I tak jest właśnie w tym wypadku. ORLEN Usługi Finansowe wspólnie z LINK4 TU SA przygotowały niezwykle atrakcyjną propozycję dla kierowców posiadających kartę Programu lojalnościowego VITAY.",,
PKN-ORLEN,2021-12-15 15:54:47,"PKN (PKNORLEN) podpisał ze spółką ORLEN Południe porozumienie, które zakłada budowę nowoczesnej instalacji przemysłowej do produkcji bioetanolu II generacji i określa sposoby jej...",,
PKN-ORLEN,2021-12-15 14:04:22,PKN Orlen zawarł z Orlen Południe porozumienie w sprawie uzgodnienia kierunkowego sposobu sfinansowania projektu i budowy linii produkcji i destylacji UCO FAME oraz budowy kompleksu instalacji do produkcji bioetanolu II generacji (B2G) - podała spółka w komunikacie,,
PKN-ORLEN,2021-12-15 07:19:13,"Dla Orlenu małe reaktory modułowe to ważny krok do osiągnięcia celu neutralności emisyjnej do 2050 r. Ich rolą będzie nie tylko dostarczanie energii i ciepła, ale także znaczna redukcja śladu węglowego – mówi ""Rzeczpospolitej"" prezes PKN Orlen Daniel Obajtek.",,
PKN-ORLEN,2021-12-13 16:53:07,"PKN Orlen rozpoczął kampanię edukacyjną ostrzegającą przed próbami oszustw w internecie. Akcja informująca i przestrzegająca przed fałszywymi ogłoszeniami, wykorzystującymi wizerunek koncernu, prowadzona jest za pośrednictwem jego mediów społecznościowych.",,
PKN-ORLEN,2021-12-10 19:40:08,"Cena benzyny bezołowiowej 95 powinna spaść do około 5,80 zł za litr, gdy w życie wejdą nowe przepisy obniżające m.in. akcyzę na paliwa - powiedział w piątek na antenie RMF FM prezes PKN Orlen Daniel Obajtek.",,
PKN-ORLEN,2021-12-10 19:18:37,"Benzyna w święta będzie kosztowała około 5,80 zł za litr – powiedział Daniel Obajtek, prezes PKN Orlen, w rozmowie z RMF FM. Zaznaczył, że paliwa na stacjach już tanieją, ale 20 grudnia, kiedy dojdzie do zapowiadanego przez rząd zmniejszenia akcyzy, nastąpi podstawowy ruch.",,
PKN-ORLEN,2021-12-10 19:15:06,"Cena benzyny bezołowiowej 95 powinna spaść do około 5,80 zł za litr, gdy w życie wejdą nowe przepisy obniżające m.in. akcyzę na paliwa - powiedział w piątek na antenie RMF FM prezes PKN Orlen Daniel Obajtek.",,
PKN-ORLEN,2021-12-10 10:13:08,"PKN Orlen szuka potencjalnych dostawców będących producentami napojów energetycznych, które pod marką własną koncernu byłyby odsprzedawane w punktach detalicznych. Trwa postępowanie dotyczące rozpoznania rynku oraz analizy możliwości potencjalnych dostawców w tym zakresie.",,
PKN-ORLEN,2021-12-08 07:31:34,Polski Koncern Naftowy Orlen planuje otwarcie pierwszej w Polsce stacji tankowania pojazdów wodorem w marcu lub kwietniu przyszłego roku - poinformował PAP członek zarządu PKN Orlen ds. operacyjnych Józef Węgrecki.,,
PKN-ORLEN,2021-12-07 23:18:31,"Zaproponowany przez rząd pakiet antyinflacyjny i nasze działania pozwolą na obniżkę cen paliw o ok. 30 groszy na litrze już od 20 grudnia - powiedział prezes PKN Orlen Daniel Obajtek. Dodał, że konkurencja może iść śladami Orlenu i również obniży ceny paliw.",,
PKN-ORLEN,2021-12-07 15:29:14,"Orlen Synthos Green Energy, spółka joint venture, którą utworzą PKN Orlen i Synthos Green Energy, ma ambicję wyjścia z technologią małych reaktorów jądrowych SMR poza Polskę - poinformował prezes Orlenu Daniel Obajtek.",,
PKN-ORLEN,2021-12-07 15:28:04,PKN Orlen i Synthos Green Energy podpisały umowę inwestycyjną zakładającą utworzenie spółki joint venture Orlen Synthos Green Energy. Głównym celem przedsięwzięcia będzie przygotowanie i komercjalizacja w Polsce technologii małych reaktorów jądrowych - podał Orlen.,,
PKN-ORLEN,2021-12-07 14:52:42,PKN Orlen razem ze spółką miliardera Michała Sołowowa zainwestują w budowę małych reaktorów jądrowych. Ma to być jedno z najtańszych źródeł energii. Prąd ma popłynąć z pierwszej tego typu instalacji w 2030 roku.,,
PKN-ORLEN,2021-12-07 14:46:46,PKN (PKNORLEN) i Synthos Green Energy podpisały umowę inwestycyjną zakładającą utworzenie spółki joint venture ORLEN Synthos Green Energy. Głównym celem przedsięwzięcia będzie...,,
PKN-ORLEN,2021-12-07 13:19:15,PKN Orlen i Synthos Green Energy podpisały umowę inwestycyjną zakładającą utworzenie spółki joint venture Orlen Synthos Green Energy. Głównym celem przedsięwzięcia będzie przygotowanie i komercjalizacja w Polsce technologii małych reaktorów jądrowych - podał Orlen w komunikacie prasowym.,,
PKN-ORLEN,2021-12-06 18:05:32,"Poniedziałkowa sesja upłynęła bez większych emocji. Przy pozytywnym
nastroju na rynkach europejskich i wzrostowym początku w USA indeks największych
spółek rozpoczął „tydzień debiutów giełdowych” od wzrostów. 
 
Już dawno nie było takiego tygodnia na rynku głównym jak ten
rozpoczęty w mikołajki. Pomimo wycofania się w ostatniej chwili z IPO Murapolu bieżący
tydzień wciąż ma szansę przynieść trzy debiuty.  Spokojny początek tygodnia może więc przynieść
nieco więcej emocji pod koniec tygodnia. 
 
Sesja była dobra dla dużych spółek, które w większości zakończyły
dzień na plusie. WIG20 wzrósł o 0,5 proc. do 2 190 pkt. i nie zdołał
przebić się przez opór na poziomie 2 200. Kolejna szansa jutro.WIG także
zyskał 0,16 proc. i znajduje się na poziomie 67 835 pkt. Gorzej radziły sobie
średnie i mniejsze spółki, które kolejną sesję z rzędu nie potrafią przełamać
słabości. mWIG40 stracił 0,44 proc., a sWIG80 0,96 proc. była to odpowiednia
druga i trzecia spadkowa sesja, mimo pozytywnego otoczenia na rynkach. 
 
O emocjach na rynku niech świadczą także obroty, które wyraźnie
niższe nie przekroczyły 1 mld zł. Z wykręconych 927 mln zł, 734 mln przypadło
na WIG20.
 
Po popytowej stronie rynku stanęli dziś przedstawiciele
sektorów chemicznego (2,59 proc.) i bankowego (1,37 proc.). Blisko 1 proc.
urósł poobijano ostatnio sektor energetyczny (0,89 proc.). 
Spadały branże leków (-2,24 proc.) motoryzacja (-2,09 proc.)
czy nieruchomości (-1,10 proc.). 
 
W WIG20 najlepiej poradził sobie kurs Pekao (3,01 proc.).
Wzrostową sesję zaliczył także PKO BP (1,44 proc.). Oprócz banków powyżej 1
proc. urosły jeszcze Lotos (2,21 proc.) PGE (1,97 proc.) Asseco (1,79 proc.)
PGNiG ( 1,50 proc.) i CD Projekt (1,5 proc.).
 
Po przeciwnej stronie znalazły się dwie czerwone latarnie ostatnich
sesji. Szóstą spadkową sesję ma za sobą Allegro (-4,98 proc.). Poniedziałek
przyniósł nowe minimum na poziomie 34,525 zł. Obroty tutaj były największe i
wyniosły 223 mln zł. (prawie 1/4 wszystkich obrotów). Druga spółką, która wyróżniła
się spadkami był Mercator (-5,82 proc.). Tym samym kurs wraca w okolice 110 zł,
które to były bazą omikronowego wybicia.
 
Zniżkami zakończył sesję  kurs CCC (-1,52 proc.). Spadki JSW,
Santandera, PKN Orlen czy PZU były poniżej 1 proc. 
 
Na szerokim rynku wyróżnił się kurs Unimy, w której
akcjonariacie ujawnił się January Ciszewski. 
Akcje podrożały o 18,37 proc. Kolejne historyczne
maksimum poprawiła iFirma ze wzrostem o 9,80 proc., a kurs osiągnął 28,30 zł. 
 
Najgorzej zachowały się akcje PunkPirates ze spadkiem
o 15,47 proc. Piątkowe wzrosty oddał Groclin (-9,38 proc.). Natomiast w obliczu
doniesień o rozszerzeniu zarzutów wobec Leszka Czarneckiego traciły Getin (9,03
proc.) i Getin Noble (-8,89 proc.)

 
  
 

 
  Normal
  0
  
  
  21
  
  
  false
  false
  false
  
  PL
  X-NONE
  X-NONE",,
PKN-ORLEN,2021-12-03 14:05:47,PKN Orlen i Poczta Polska równolegle rozwijają sieć automatów paczkowych. Dlaczego dwie spółki Skarbu Państwa inwestują w konkurencyjną wobec siebie działalność?,,
PKN-ORLEN,2021-12-02 15:24:12,"Modelowa marża downstream PKN Orlen spadła w listopadzie do 7,4 USD na baryłce z 8,5 USD w październiku - poinformował PKN Orlen na stronie internetowej.",,
PKN-ORLEN,2021-12-02 15:07:08,"Modelowa marża downstream PKN Orlen spadła w listopadzie do 7,4 USD na baryłce z 8,5 USD w październiku - poinformował PKN Orlen na stronie internetowej.",,
PKN-ORLEN,2021-11-30 14:41:33,"Kierowcy samochodów osobowych i motocykli będą mogli zapłacić za przejazd autostradami także w aplikacjach ORLEN PAY i mFLOTA, a wkrótce też ORLEN VITAY. Uzupełnieniem będzie stacjonarna sprzedaż e-biletu na wybranych stacjach PKN Orlen - podał koncern.",,
PKN-ORLEN,2021-11-29 20:38:53,"Miała to być ostatnia duża elektrownia węglowa, ale koncepcja się zmieniła. Inwestycja, na którą rząd wyłożył 1,5 mld zł, poszła do rozbiórki. W Ostrołęce powstanie za to blok gazowo-parowy i ma to być ""inwestycja strategiczna dla bezpieczeństwa Polski"". PKN Orlen i PGNiG potwierdziły gotowość dalszej współpracy przy budowie elektrowni w Ostrołęce, podpisując ważny aneks do umowy.",,
PKN-ORLEN,2021-11-29 18:05:51,"Energa, PKN Orlen i PGNIG podpisały aneks do umowy inwestycyjnej dotyczącej kierunkowych zasad współpracy przy budowie elektrowni gazowej Ostrołęka C i dążyć będą do uzgodnienia, aby docelowa forma zaangażowania PGNiG w realizację projektu przyjęła postać udziału finansowego - poinformowały spółki w komunikatach.",,
PKN-ORLEN,2021-11-29 17:17:40,"Energa, PKN Orlen i PGNIG podpisały aneks do umowy inwestycyjnej dotyczącej kierunkowych zasad współpracy przy budowie elektrowni gazowej Ostrołęka C i dążyć będą do uzgodnienia, aby docelowa forma zaangażowania PGNiG w realizację projektu przyjęła postać udziału finansowego - poinformowały spółki w komunikatach",,
PKN-ORLEN,2021-11-25 14:40:45,"Zaproponowane przez rząd, w ramach pakietu antyinflacyjnego, działania pozwolą na obniżenie cen paliw na rynku polskim - poinformował PAP prezes PKN Orlen Daniel Obajtek.",,
PKN-ORLEN,2021-11-25 14:08:22,"PKN Orlen i PGNiG pozytywnie oceniają przedstawione przez rząd założenia tarczy antyinflacyjnej, zakładające czasowe obniżki obciążeń podatkowych. Przedstawiciele koncernów oceniają, że spadek cen paliw powinien przełożyć się na wzrost popytu.",,
PKN-ORLEN,2021-11-25 12:08:02,PGNiG spodziewa się decyzji Urzędu Ochrony Konkurencji i Konsumentów w sprawie zgody na koncentrację z PKN Orlen w pierwszym kwartale 2022 roku - poinformował wiceprezes PGNIG ds. finansowych Przemysław Wacławski.,,
PKN-ORLEN,2021-11-25 07:38:43,"Środa na GPW przyniosła kolejną sesję pod dyktando niedźwiedzi. WIG20 stracił wczoraj 1%, do czego najmocniej przyczyniły się akcje CD Projektu (-7,2%) i Allegro (-6,7%). Mocno zniżkowało również Asseco (-5,2%) po wtorkowej publikacji raportu kwartalnego. Liderami sesji wśród blue chipów byli tym razem Tauron i CCC – obie spółki zamknęły się 3,45% nad kreską. Pozytywnie wyróżniały się także akcje spółek paliwowych – Lotos zyskał 3,2%, a Orlen 0,9%. Czerwień dominowała również na szerokim rynku – WIG spadł 0,65%, z kolei mWIG40 stracił 0,13%...",,
PKN-ORLEN,2021-11-24 17:17:31,"W sklepie na jednej ze stacji paliw PKN Orlen w Warszawie pojawią się specjalne etykiety zasilane światłem. To pierwszy etap rozwoju technologii, która umożliwi wyświetlanie komunikatów dla klientów, m.in. informacji o promocjach czy akcjach lojalnościowych - podał koncern.",,
PKN-ORLEN,2021-11-24 14:01:52,"PKN Orlen zapowiedział na sezon 2022 r. kontynuację współpracy, jako sponsor tytularny, z zespołem Alfa Romeo Racing Orlen, występującym w Formule 1. W zespole pozostaje Robert Kubica, jedyny polski kierowca w historii tych wyścigów - ogłosił w środę koncern.",,
PKN-ORLEN,2021-11-24 11:32:10,"W sprawie fuzji PKN Orlen z Grupą Lotos wszystko jest możliwe, ponieważ decyzje leżą też po stronie potencjalnych partnerów - poinformował prezes Orlenu Daniel Obajtek. Dodał, że Orlen rozmawia z więcej niż z dwoma partnerami.",,
PKN-ORLEN,2021-11-24 10:20:48,"W sprawie fuzji PKN Orlen z Grupą Lotos wszystko jest możliwe, ponieważ decyzje leżą też po stronie potencjalnych partnerów - poinformował prezes Orlenu Daniel Obajtek. Dodał, że Orlen rozmawia z więcej niż z dwoma partnerami.",,
PKN-ORLEN,2021-11-24 10:15:08,"PKN Orlen patrzy na wiele kierunków w sprawie potencjalnych przejęć, nie tylko na Rumunię - poinformował prezes Orlenu Daniel Obajtek. Nie potwierdził jednak, że koncern prowadzi due diligence rumuńskiej spółki Rompetrol.",,
PKN-ORLEN,2021-11-23 17:00:56,"PKN (PKNORLEN) zwiększa zaangażowanie w rozwój odnawialnych źródeł energii PKN ORLEN konsekwentnie angażuje się w rozwój odnawialnych źródeł energii. Koncern podpisał, wspólnie z...",,
PKN-ORLEN,2021-11-22 11:24:49,"PKN Orlen ostrzega przed pojawiającymi się w internecie oszustwami finansowymi, w których wykorzystywane są fałszywe ogłoszenia podszywające się pod koncern. Spółka apeluje o zachowanie szczególnej ostrożności i zgłaszanie jej bądź organom ścigania fałszywych ogłoszeń oraz prób oszustw.",,
PKN-ORLEN,2021-11-19 13:02:06,Jakie wnioski przynosi najnowszy ranking Coface TOP 500 CEE? Analiza obrotów 500 największych  firm z Europy Środkowo-Wschodniej w 2020 roku...,,
PKN-ORLEN,2021-11-19 09:00:11,"Kiedy dwie wiodące polskie firmy łączą siły z myślą o swoich klientach, to w efekcie takiej współpracy musi powstać wyjątkowa oferta. I tak jest właśnie w tym wypadku. ORLEN Usługi Finansowe wspólnie z LINK4 TU SA przygotowały niezwykle atrakcyjną propozycję dla kierowców posiadających kartę programu lojalnościowego VITAY.",,
PKN-ORLEN,2021-11-18 12:06:01,"Aktywność zarządzających z Generali Investment TFI była wprawdzie nieco słabsza niż kwartał wcześniej, ale nadal mieściła się w granicach większej niż mniejszej. Specjaliści zmienili...",,
PKN-ORLEN,2021-11-18 07:47:28,"Po wtorkowym odbiciu WIG20, wczoraj na GPW znowu zapanowała czerwień. WIG20 stracił 0,96%, WIG spadł 0,83%, z podobnym wynikiem skończył mWIG40 (-0,86%), z kolei najmniej ucierpiał sWIG80 (-0,13%). Wśród blue chipów najmocniej ciągnął w dół Lotos ze stratą 3,9%, niewiele mniej zniżkowało CCC (-3,5%), do tego w okolicach 3% spadku zamknęły się Allegro i PKN Orlen...",,
PKN-ORLEN,2021-11-17 13:37:39,"Dostawy ropy naftowej rurociągiem ""Przyjaźń"" do PKN Orlen odbywają się zgodnie z planem - zapewnił w środę koncern. Wcześniej PERN podał, iż z uwagi na nieplanowane prace remontowe na odcinku magistrali na Białorusi do czwartku rano tłoczenie surowca do Polski i Niemiec będzie mieć nieznacznie zmniejszony reżim.",,
PKN-ORLEN,2021-11-16 08:30:45,"To jest całkowita nieprawda - powiedział w Polskim Radiu24 prezes PiS, wicepremier Jarosław Kaczyński pytany o pogłoskę dotyczącą odejścia Daniela Obajtka z funkcji prezesa PKN Orlen. Obajtek się świetnie sprawdza w roli szefa Orlenu i budowniczego wielkiego przedsięwzięcia gospodarczego - dodał.",,
PKN-ORLEN,2021-11-15 17:27:08,Finalizacja fuzji PKN Orlen z Grupą Lotos spodziewana jest do końca pierwszego półrocza 2022 roku - poinformował PAP Biznes wicepremier i minister aktywów państwowych Jacek Sasin.,,
PKN-ORLEN,2021-11-13 08:00:08,"PKN Orlen poinformował w piątek, że otrzymał zgodę Komisji Europejskiej na wydłużenie do 14 stycznia 2022 r. terminu na realizację środków zaradczych, które zobowiązany jest zrealizować w związku z planowanym przejęciem kontroli nad Grupą Lotos.",,
PKN-ORLEN,2021-11-15 12:38:28,"Z uwagi na odejście analityka BM mBanku tymczasowo zawiesiło wydawanie rekomendacji dla sporej części spółek przemysłowych, w tym m.in. Alumetalu, Boryszewa, Stalproduktu czy Grupy Amica....",,
PKN-ORLEN,2021-11-10 15:45:37,"Zbliża się 14 listopada, czyli data wyznaczona przez Komisję Europejską na realizację środków zaradczych przez PKN Orlen w ramach przejęcia Grupy Lotos. Odkupienie aktywów gdańskiej rafinerii może mieć swoje daleko idące konsekwencje.",,
PKN-ORLEN,2021-11-08 20:16:48,"Rafineria w Możejkach jest w pełni zabezpieczona, dostawy ropy są zdywersyfikowane - mówił w poniedziałek prezes PKN Orlen Daniel Obajtek. Ocenił, że ceny ropy będą się stabilizować.",,
PKN-ORLEN,2021-11-08 12:15:06,PKN Orlen nie prowadzi żadnych rozmów dotyczących przejęcia Gremi Media - poinformowała na Twitterze rzeczniczka płockiego koncernu Joanna Zakrzewska.,,
PKN-ORLEN,2021-11-04 17:04:39,"W rafinerii w Trzebini Orlen otworzył kolejną inwestycję - instalację do produkcji glikolu oraz pierwszy polski hub wodorowy. Jak podkreślił prezes spółki Daniel Obajtek, jest to pierwszą tego typu w Polsce i największą w Europie.",,
PKN-ORLEN,2021-11-04 15:52:08,"ORLEN Południe, spółka z Grupy PKN (PKNORLEN), uruchomiła w biorafinerii w Trzebini pierwszą w Polsce i największą w Europie instalację do produkcji ekologicznego glikolu propylenowego. Jej...",,
PKN-ORLEN,2021-11-03 17:01:16,"Ceny paliw na stacjach przez ostatni tydzień znów wzrosły, choć przez ostatnie dni zmiany cen są niewielkie - oceniają analitycy. Wskazują m.in., że presję na utrzymanie cen wywierają najwięksi gracze - Orlen i Lotos.",,
PKN-ORLEN,2021-10-31 08:15:52,"Pierwsza połowa przyszłego roku będzie okresem, w którym będziemy mogli powiedzieć, że nowy koncern współtworzony przez Orlen staje się faktem - powiedział wicepremier i szef MAP Jacek Sasin, opisując w sobotę w PR1 kluczową rolę tej firmy dla polskiej gospodarki.",,
PKN-ORLEN,2021-10-29 09:10:16,"To dobry czas dla naszych państwowych koncernów paliwowych. Lotos, podobnie jak wcześniej PKN Orlen, zwielokrotnił sprzedaż i zyski. Po dziewięciu miesiącach miał prawie 22,5 mld zł przychodów. Co dziesiąta złotówka stanowiła czysty zysk.",,
PKN-ORLEN,2021-10-28 16:16:19,"Tylko w jednym, trzecim kwartale 2021 r. PKN Orlen wypracował zysk 2,9 mld zł, czyli taki, jak przez osiem lat za rządów PO-PSL – powiedział w czwartek członek zarządu koncernu ds. rozwoju Zbigniew Leszczyński. Jak zapewnił, PKN Orlen robi wszystko, aby ceny paliw w Polsce były jak najniższe.",,
